id,Theme,SetName,USRetailPrice,Pieces,Minifigs,,
5003163,Education,Technic Studless Beams,12,35,,,
5004267,Gear,LEGO 1 stud Red Storage Brick,11.99,,,,
5004268,Gear,LEGO 1 stud Blue Storage Brick,11.99,,,,
5004066,Gear,The LEGO Movie: Original Motion Picture Soundtrack,11.99,,,,
70160,Ultra Agents,Riverside Raid,11.99,88,2,,
5002914,Gear,THE LEGO MOVIE Emmet Key Light,11.99,,,,
5002913,Gear,Superman Key Light,11.99,,,,
5003580,Gear,Catwoman Key Light,11.99,,,,
5003584,Gear,Bad Cop Key Light,11.99,,,,
5003586,Gear,THE LEGO MOVIE President Business Key Light,11.99,,,,
70720,Ninjago,Hover Hunter,11.99,79,2,,
70700,Space,Space Swarmer,11.99,86,2,,
5001160,Gear,Stormtrooper Light Key Chain,11.99,,,,
5001310,Gear,Yoda Light Key Chain,11.99,,,,
5001311,Gear,Darth Maul Light Key Chain,11.99,,,,
60001,City,Fire Chief Car,11.99,80,2,,
70400,Castle,Forest Ambush,11.99,90,4,,
5001159,Gear,Darth Vader Light Key Chain,11.99,,,,
70000,Legends of Chima,Razcal's Glider,11.99,109,1,,
9462,Monster Fighters,The Mummy,11.99,90,2,,
4200,City,Mining 4x4,11.99,102,1,,
5882,Dino,Ambush Attack,11.99,80,1,,
4436,City,Patrol Car,11.99,97,2,,
2856205,Gear,Portable Storage Case with Baseplate,11.99,,,,
2856206,Gear,Portable Storage Case with Baseplate,11.99,,,,
9390,Technic,Mini Tow Truck,11.99,136,,,
4865,Harry Potter,The Forbidden Forest,11.99,64,4,,
71239,Dimensions,Lloyd Fun Pack,11.99,56,1,,
71240,Dimensions,Bane Fun Pack,11.99,52,1,,
71241,Dimensions,Slimer Fun Pack,11.99,33,1,,
5004898,Gear,1 stud Yellow Storage Brick,11.99,,,,
71257,Dimensions,Tina Goldstein Fun Pack,11.99,51,1,,
71258,Dimensions,E.T. Fun Pack,11.99,42,1,,
71285,Dimensions,Marceline the Vampire Queen Fun Pack,11.99,60,1,,
71251,Dimensions,B.A. Baracus Fun Pack,11.99,73,1,,
8014,Star Wars,Clone Walker Battle Pack,11.99,72,4,,
8015,Star Wars,Assassin Droids Battle Pack,11.99,94,5,,
8083,Star Wars,Rebel Trooper Battle Pack,11.99,79,4,,
8084,Star Wars,Snowtrooper Battle Pack,11.99,74,4,,
5646,Duplo,Farm Nursery,11.99,9,1,,
4191,Pirates of the Caribbean,Captain's Cabin,11.99,95,3,,
5515,Make and Create,Fun Building with LEGO Bricks,11.99,240,,,
851901,Gear,City Police Megaphone,11.99,,,,
H107,Gear,Toa Whenua Hat,11.99,,,,
3850083,Miscellaneous,Minifigure Factory Online,11.99,,,,
3850082,Miscellaneous,Minifigure Factory,11.99,,,,
5007032,Gear,Storage Brick 1 Stud White,11.99,,,,
5007031,Gear,Storage Brick 1 Stud Black,11.99,,,,
5007272,Gear,Hydration Bottle Lavender,11.99,,,,
5005894,Gear,Pink Light Blue and White Wall Hanger Set,11.99,,,,
5005893,Gear,White Black and Gray Wall Hanger Set,11.99,,,,
5005870,Gear,Red Bright Blue and Yellow Wall Hanger Set,11.99,,,,
5006289,Gear,Pencil Box with Minifigure,11.99,,,,
5006604,Gear,Hydration Bottle Red,11.99,,,,
5006605,Gear,Hydration Bottle Blue,11.99,,,,
5006606,Gear,Hydration Bottle Red Large,11.99,,,,
9757,Mindstorms,Touch Sensor,11,2,,,
8300,Technic,LEGO Technic Guys,11,5,2,,
6049,Castle,Viking Voyager,11,99,5,,
5830,Belville,Fun-Day Sundaes,11,29,2,,
5845,Belville,Dolphin Show,11,50,1,,
5115,Service Packs,Battery Box 9V,11,1,,,
6890,Space,Cosmic Cruiser,11,115,1,,
2148,Town,LEGO Truck,11,105,1,,
1821,Town,Rally Racers,11,196,3,,
3742,Trains,Tender,11,39,,,
3660,Fabuland,Fisherman's Wharf,11,25,1,,
8065,Technic,Mini Container Truck,10.99,119,,,
3178,City,Seaplane,10.99,102,1,,
7595,Toy Story,Army Men on Patrol,10.99,90,4,,
7569,Prince of Persia,Desert Attack,10.99,57,4,,
4736,Harry Potter,Freeing Dobby,10.99,73,3,,
8045,Technic,Mini Telehandler,10.99,117,,,
8866,Power Functions,Train Motor,10.99,7,,,
7195,Indiana Jones,Ambush In Cairo,10.99,79,4,,
5007000,Gear,1 Stud Round Storage Brick Black,10.99,,,,
ISBN9780593430248,Books,I Love You to Pieces,10.99,,,,
5006959,Gear,Boy Emoticon Lunch Set,10.99,,,,
5007882,Gear,Hogwarts Lunch Set,10.99,,,,
5007887,Gear,Sorting Box - Harry Potter,10.99,,,,
5007894,Gear,Gryffindor Lunch Set,10.99,,,,
71777,Ninjago,Kai's Dragon Power Spinjitzu Flip,10.99,72,1,,
71778,Ninjago,Nya's Dragon Power Spinjitzu Drift,10.99,57,1,,
71779,Ninjago,Lloyd's Dragon Power Spinjitzu Spin,10.99,56,1,,
71420,Super Mario,Rambi the Rhino,10.99,106,1,,
60376,City,Arctic Explorer Snowmobile,10.99,70,1,,
10785,Gabby's Dollhouse,Bakey with Cakey Fun,10.99,58,2,,
41753,Friends,Pancake Shop,10.99,157,2,,
41725,Friends,Beach Buggy Fun,10.99,61,2,,
60424,City,Jungle Explorer ATV Red Panda Mission,10.99,92,1,,
21251,Minecraft,Steve's Desert Expedition,10.99,75,1,,
42612,Friends,Cat Playground Adventure,10.99,87,2,,
42606,Friends,Mobile Bakery Food Cart,10.99,125,2,,
42607,Friends,Autumn's Baby Cow Shed,10.99,79,2,,
42608,Friends,Tiny Accessories Store,10.99,129,2,,
60428,City,Space Construction Mech,10.99,140,1,,
BRICKJOURNAL082,Books,BrickJournal Issue 82,10.95,,,,
BRICKJOURNAL083,Books,BrickJournal Issue 83,10.95,,,,
BRICKJOURNAL079,Books,BrickJournal Issue 79,10.95,,,,
BRICKJOURNAL077,Books,BrickJournal Issue 77,10.95,,,,
BRICKJOURNAL078,Books,BrickJournal Issue 78,10.95,,,,
BRICKJOURNAL074,Books,BrickJournal Issue 74,10.95,,,,
BRICKJOURNAL073,Books,BrickJournal Issue 73,10.95,,,,
107,Samsonite,4.5V Reversible Power Unit,10.95,16,,,
6896,Space,Celestial Forager,10.95,90,1,,
711,Samsonite,Large Basic Set (Flat Box),10.95,,,,
450,Samsonite,Deluxe Building Set ,10.95,450,,,
5110,Service Packs,"Cross Axles, Nuts",10.75,26,,,
2040,Duplo,Rock 'n' Roller,10.25,3,,,
2077,Baby,My Bumble Bee,10,12,,,
1967,Assorted,Five Set Bonus Pack,10,156,,,
1808,Town,Light Aircraft and Ground Support,10,122,2,,
1715,Gear,Pen Gahlok,10,,,,
1720,Town,Cactus Canyon Value Pack,10,133,,,
1728,Aquazone,Crystal Crawler,10,97,1,,
1785,Space,Crater Critters,10,143,,,
1475,Town,Airport Security Squad,10,122,2,,
1616,Space,Special Two-Set Space Pack,10,132,,,
1675,Assorted,Three Set Bonus Pack,10,150,,,
1380,Studios,Werewolf Ambush,10,117,3,,
1354,Studios,Dino Head Attack,10,94,2,,
10121,Sports,NBA Basketball Teams,10,20,5,,
10074,Bulk Bricks,Technic Cross Axles,10,68,,,
2101,Primo,Circus Catapult,10,6,1,,
2097,Primo,Caterpillar and Friends,10,3,,,
2098,Primo,Bathtime Boat,10,2,1,,
2085,Primo,Frederick Frog,10,13,,,
2361,Duplo,Matt and Mutt Building Set,10,23,,,
2305,Duplo,"Base Plate, Red",10,1,,,
2522,Baby,Play Book,10,2,1,,
2524,Baby,My Racing Bugs,10,4,,,
2593,Baby,Baby Mickey,10,8,1,,
2503,Baby,Musical Apple,10,2,,,
2740,Duplo,Level Crossing,10,7,,,
2807,Duplo,Big Wheeler,10,5,1,,
2674,Duplo,Racing Team,10,7,2,,
3272,Duplo,Scoop on the Road,10,21,1,,
3267,Duplo,Brick Runner,10,25,,,
3263,Duplo,Goozle,10,10,,,
3264,Duplo,Tez,10,9,,,
3161,Baby,Soft Stacking Hen,10,5,,,
3047,Freestyle,Halloween Bucket,10,251,1,,
3036,Duplo,Large Bucket,10,70,1,,
3029,Duplo,Limited Edition Silver Duplo Bucket,10,71,1,,
3083,Duplo,Flying Action,10,9,2,,
3092,Duplo,Friendly Farm,10,10,1,,
3088,Duplo,Growing Garden,10,19,1,,
2904,Action Wheelers,Motorbike,10,11,1,,
2905,Duplo,Accessory Pack,10,19,,,
2830,Duplo,The Strawberries,10,12,2,,
2831,Duplo,The Toadstools,10,13,2,,
2832,Duplo,The Bluebells,10,10,2,,
2825,Duplo,The Meadowsweets,10,15,2,,
2951,Duplo,Lisa,10,4,2,,
2952,Duplo,Marie,10,6,2,,
2953,Duplo,Anna,10,4,2,,
2983,Duplo,Pooh and Tigger Play Hide and Seek,10,12,2,,
2974,Baby,Play Train,10,6,1,,
3025,Basic,Limited Edition Silver Brick Bucket,10,601,,,
3027,Freestyle,Limited Edition Silver Freestyle Bucket,10,411,,,
3654,Fabuland,Lisa Lamb's House,10,32,1,,
3611,Explore,Road Worker Truck,10,13,1,,
3651,Explore,Stack 'n' Learn Friends,10,10,2,,
3699,Explore,Happy Constructor,10,9,1,,
3587,Explore,Mini Dozer,10,15,1,,
3551,Znap,Dino-Jet,10,80,,,
3748,Trains,Light Unit for Train,10,4,,,
3758,Basic,Anniversary Bucket,10,600,,,
4005,Boats,Tug Boat,10,66,1,,
3402,Sports,Stand with Lights,10,62,2,,
333,Basic,Basic Set,10,98,2,,
3428,Sports,One vs. One Action,10,39,2,,
3442,Town,LEGOLAND California Truck,10,106,1,,
3438,Town,McDonalds Restaurant,10,88,2,,
3439,Town,Spy Runner,10,107,2,,
3423,Sports,Freekick Frenzy,10,54,2,,
3535,Sports,Skateboard Street Park,10,69,1,,
3511,Explore,Funny Crocodile,10,16,,,
3512,Explore,Funny Giraffe,10,21,,,
3513,Explore,Funny Lion,10,23,,,
3449,Bulk Bricks,1x4x6 Black Door and Frames with Transparent Blue Panes,10,10,,,
4408,Creator,Animals,10,202,,,
4341,Explore,Story Builder - Farmyard Fun,10,9,,,
4342,Explore,Storybuilder - Crazy Castle,10,9,,,
4343,Explore,Storybuilder - Pink Palace Magic,10,9,,,
4344,Explore,Storybuilder - Meet the Dinosaurs,10,9,,,
4345,Explore,Storybuilder - Happy Home,10,9,,,
4164,Mickey Mouse,Mickey's Fire Engine,10,26,1,,
4116,Creator,Animal Adventures Bucket,10,209,2,,
4135,Freestyle,"Freestyle Canister, 3+",10,121,,,
4085,Explore,Brick Bucket Large,10,90,,,
4096,Creator,Micro Wheels,10,215,,,
4097,Creator,Mini Robots,10,229,,,
4098,Creator,High Flyers,10,197,,,
4105,Creator,Creator Bucket,10,500,,,
4106,Creator,Creator Bucket,10,500,,,
4028,Creator,World of Bricks,10,500,,,
4029,Creator,Build with Bricks Bucket,10,500,,,
4652,4 Juniors,Tow Truck,10,25,1,,
4653,4 Juniors,Dump Truck,10,27,1,,
4621,Jack Stone,Red Flash Station,10,32,2,,
4617,Jack Stone,Dual Turbo Prop,10,28,2,,
4712,Harry Potter,Troll on the Loose,10,71,2,,
4721,Harry Potter,Hogwarts Classrooms,10,73,1,,
4722,Harry Potter,Gryffindor,10,68,1,,
4723,Harry Potter,Diagon Alley Shops,10,80,1,,
4735,Harry Potter,Slytherin,10,90,3,,
4743,Alpha Team,Ice Blade,10,108,1,,
4690,Duplo,Horse Stable,10,29,2,,
4693,Duplo,Ferrari F1 Race Car,10,5,1,,
4719,Harry Potter,Quality Quidditch Supplies,10,120,1,,
4702,Harry Potter,The Final Challenge,10,60,2,,
4525,Trains,Road and Rail Repair,10,84,1,,
4546,Trains,Road & Rail Maintenance,10,77,1,,
4605,Jack Stone,Fire Response SUV,10,28,2,,
4595,Racers,Zero Tornado & Hot Rock,10,71,2,,
4584,Racers,Hot Scorcher,10,57,1,,
4585,Racers,Nitro Pulverizer,10,60,1,,
5119,Service Packs,Micro Motor 9V,10,4,,,
4853,Spider-Man,Spider-Man's Street Chase,10,73,3,,
487,Space,Space Cruiser,10,170,2,,
4881,Creator,Robo Platoon,10,218,,,
4882,Creator,Speed Wings,10,161,,,
4792,Alpha Team,Alpha Team Navigator and ROV,10,111,1,,
4796,Alpha Team,Ogel Mutant Squid,10,61,1,,
4797,Alpha Team,Ogel Mutant Killer Whale,10,57,1,,
4751,Harry Potter,Harry and the Marauder's Map,10,109,3,,
4788,Alpha Team,Ogel Mutant Ray,10,68,2,,
4775,Duplo,Knight and Squire,10,19,2,,
5223,Technic,Wind-Up Motor,10,41,,,
5454,Baby,Stack & Learn Giraffe,10,5,,,
5715,Gear,LEGO My Style: Preschool,10,,,,
5707,Gear,LEGO Friends,10,,,,
5701,Gear,LEGO Loco,10,,,,
5702,Gear,LEGO Chess,10,,,,
5355,Quatro,Small Quatro Bucket,10,20,,,
5423,Explore,Crib and Mirror Adventure,10,2,,,
5425,Explore,Soft Stacking Hen,10,5,,,
5426,Explore,Shape and Colour Sorter,10,9,,,
5838,Belville,The Wicked Madam Frost,10,38,1,,
5804,Belville,Witch's Cottage,10,38,1,,
5943,Belville,Interior Designer,10,96,1,,
6140,Aquazone,Crab,10,78,1,,
6109,Aquazone,Sea Creeper,10,76,1,,
6327,Town,Turbo Champ,10,48,2,,
7031,World City,Helicopter,10,88,1,,
7212,Creator,Inflight Sales,10,129,,,
7113,Star Wars,Tusken Raider Encounter,10,93,3,,
7115,Star Wars,Gungan Patrol,10,77,2,,
7119,Star Wars,Twin-Pod Cloud Car,10,118,1,,
7121,Star Wars,Naboo Swamp,10,82,4,,
7124,Star Wars,Flash Speeder,10,106,1,,
7126,Star Wars,Battle Droid Carrier,10,133,7,,
7127,Star Wars,Imperial AT-ST,10,107,1,,
7128,Star Wars,Speeder Bikes,10,93,3,,
7103,Star Wars,Jedi Duel,10,82,2,,
8213,Technic,Spy Runner,10,98,,,
8216,Technic,Turbo 1,10,91,,,
7517,Clikits,Cool Room Décor,10,131,,,
7518,Clikits,Cool Room Catchers,10,111,,,
7519,Clikits,Cool Room Frames,10,111,,,
7411,Adventurers,Tygurah's Roar,10,94,1,,
7412,Adventurers,Yeti's Hideout,10,107,1,,
7413,Adventurers,Passage of Jun-Chi,10,94,1,,
7250,Star Wars,Clone Scout Walker,10,108,1,,
7312,Space,T-3 Trike,10,99,1,,
7330,Explore,Dora's Treasure Island,10,21,1,,
7331,Explore,Diego's Rescue Truck,10,10,1,,
6569,Town,Polar Explorer,10,78,,,
6589,Town,Radical Racer,10,82,1,,
6599,Town,Shark Attack,10,55,2,,
6602,Town,Scorpion Buggy,10,78,1,,
6735,Island Xtreme Stunts,Air Chase,10,85,2,,
6719,Dinosaurs,Brachiosaurus,10,25,,,
6720,Dinosaurs,Tyrannosaurus Rex,10,23,,,
6721,Dinosaurs,Mosasaurus,10,26,,,
6722,Dinosaurs,Styracosaurus,10,19,,,
6773,Alpha Team,Alpha Team Helicopter,10,79,1,,
6799,Western,Showdown Canyon,10,69,4,,
6495,Time Cruisers,Time Tunnelator,10,81,1,,
6486,Town,Fire Engine,10,64,1,,
6467,Town,Power Pitstop,10,66,2,,
6469,Town,Space Port Value Pack,10,129,,,
6499,Time Cruisers,Time Tunnelator,10,80,1,,
65062,Racers,Racers Turbo Pack,10,86,,,
4105,Make and Create,Imagine and Build,10,487,1,,
1083,Dacta,50 x 50 LEGO Gray Baseplate,10,1,,,
1091,Dacta,Lego Educational Storage Cloth,10,1,,,
8310,Galidor,Nick Bluetooth,10,12,,,
8311,Galidor,Gorm,10,12,,,
8312,Galidor,Jens,10,13,,,
8317,Galidor,Allegra,10,10,,,
8237,Technic,Formula Force,10,107,,,
8380,Racers,Red Maniac,10,83,,,
8381,Racers,Exo Raider,10,94,,,
8382,Racers,Hot Buster,10,67,,,
8383,Racers,Nitro Terminator,10,70,,,
8384,Racers,Jungle Crasher,10,76,,,
8385,Racers,Exo Stealth,10,81,,,
8370,Racers,Nitro Stunt Bike,10,92,,,
8371,Racers,Extreme Power Bike,10,98,,,
8320,Galidor,Nepol Basic Figure,10,10,,,
8354,Racers,Exo Force Bike,10,101,,,
8355,Racers,H.O.T. Blaster Bike,10,88,,,
8324,Galidor,Euripides,10,10,,,
8469,Racers,Slammer Raptor,10,144,,,
8645,Racers,Muscle Slammer Bike,10,126,,,
8646,Racers,Speed Slammer Bike,10,126,,,
8648,Racers,Buzz Saw,10,64,,,
8647,Racers,Night Racer,10,76,,,
8810,Technic,Cafe Racer,10,80,,,
8826,Technic,ATX Sport Cycle,10,95,,,
5556,Duplo,Percy at the Water Tower,10,15,1,,
4105,Make and Create,50th Anniversary Bucket,10,500,,,
6205,Star Wars,V-wing Fighter,10,118,1,,
2803,Duplo,Dinosaur Babies,10,17,2,,
4055,Freestyle,Value Bucket Medium,10,322,,,
4288,Classic,Classic Bucket,10,400,2,,
5462,Baby,Bathtime Boat,10,4,1,,
5463,Baby,Play Train,10,6,1,,
4662,Duplo,Post Office,10,21,1,,
8809,Castle,King Mathias,10,44,,,
5504,Duplo,Duplo Airplane,10,32,,,
7474,Dino Attack,Urban Avenger vs. Raptor,10,87,1,,
3293,Duplo,Benny's Dig Set,10,19,1,,
5503,Duplo,Duplo Dog,10,32,,,
7540,Clikits,Friends 4-Ever Jewels & More,10,66,,,
7541,Clikits,Friendship Frames & Notes,10,70,,,
7016,Vikings,Viking Boat against the Wyvern Dragon,10,112,2,,
8136,Racers,Fire Crusher,10,65,,,
8138,Racers,Phantom Crasher,10,85,,,
4085,Duplo,Duplo Bucket,10,75,1,,
3298,Duplo,Lift and Load Sumsy,10,12,1,,
5470,Quatro,My First Quatro Figure,10,18,1,,
8727,Bionicle,Toa Jaller,10,46,,,
7779,Batman,The Batman Dragster: Catwoman Pursuit,10,92,2,,
8703,Castle,Sir Kentis,10,43,,,
8704,Castle,Sir Adric,10,40,,,
8667,Racers,Action Wheeler,10,79,,,
8668,Racers,Side Rider 55,10,111,,,
8669,Racers,Fire Spinner 360,10,113,,,
8670,Racers,Jump Master,10,105,,,
8281,Technic,Mini Tractor,10,121,,,
3300,Duplo,Harold the Helicopter,10,7,1,,
4,Samsonite,Promotional Set No. 4 with Carrying Case (Kraft Velveeta),10,321,,,
536,Samsonite,Designer Set,9.99,536,,,
SAMSONITE,Samsonite,565 Piece Basic Set,9.99,565,,,
SAMSONITE,Samsonite,857 Piece Basic Set,9.99,857,,,
70123,Legends of Chima,Lion Legend Beast,9.99,121,1,,
70124,Legends of Chima,Eagle Legend Beast,9.99,105,1,,
70125,Legends of Chima,Gorilla Legend Beast,9.99,107,1,,
70126,Legends of Chima,Crocodile Legend Beast,9.99,122,1,,
70127,Legends of Chima,Wolf Legend Beast,9.99,111,1,,
75028,Star Wars,Clone Turbo Tank,9.99,96,1,,
75029,Star Wars,AAT,9.99,95,1,,
75030,Star Wars,Millennium Falcon,9.99,94,1,,
75031,Star Wars,TIE Interceptor,9.99,92,1,,
75032,Star Wars,X-wing Fighter,9.99,97,1,,
75033,Star Wars,Star Destroyer,9.99,97,1,,
60053,City,Race Car,9.99,100,1,,
60054,City,Light Repair Truck,9.99,95,1,,
60055,City,Monster Truck,9.99,78,1,,
SAMSONITE,Samsonite,846 Piece Basic Set,9.99,846,,,
10666,Juniors,Digger,9.99,75,1,,
44015,HERO Factory,EVO Walker,9.99,51,4,,
44016,HERO Factory,JAW Beast vs. STORMER,9.99,49,1,,
41027,Friends,Mia's Lemonade Stand,9.99,112,1,,
41028,Friends,Emma's Lifeguard Post,9.99,78,1,,
41029,Friends,Stephanie's New Born Lamb,9.99,78,1,,
10522,Duplo,Farm Animals,9.99,12,,,
40085,Seasonal,LEGO Valentine,9.99,127,,,
40086,Seasonal,LEGO Easter,9.99,106,,,
41030,Friends,Olivia's Ice Cream Bike,9.99,98,1,,
41031,Friends,Andrea's Mountain Hut,9.99,119,1,,
10568,Duplo,Knight Tournament,9.99,16,1,,
44023,HERO Factory,ROCKA Crawler,9.99,49,2,,
44024,HERO Factory,TUNNELER Beast vs. SURGE,9.99,59,1,,
850595,Gear,Friends Notebook,9.99,,,,
70817,The LEGO Movie,Batman & Super Angry Kitty Attack,9.99,115,3,,
41092,Friends,Stephanie's Pizzeria,9.99,87,1,,
70166,Ultra Agents,Spyclops Infiltration,9.99,109,2,,
41086,Friends,Vet Ambulance,9.99,89,1,,
41090,Friends,Olivia's Garden Pool,9.99,82,1,,
70229,Legends of Chima,Lion Tribe Pack,9.99,78,3,,
40092,Seasonal,Reindeer,9.99,139,,,
60066,City,Swamp Police Starter Set,9.99,78,4,,
41071,Elves,Aira's Creative Workshop,9.99,98,1,,
31029,Creator,Cargo Heli,9.99,132,,,
31030,Creator,Red Go-Kart,9.99,106,,,
75072,Star Wars,ARC-170 Starfighter,9.99,95,1,,
75073,Star Wars,Vulture Droid,9.99,77,1,,
75074,Star Wars,Snowspeeder,9.99,97,1,,
75075,Star Wars,AT-AT,9.99,88,1,,
75076,Star Wars,Republic Gunship,9.99,105,1,,
75077,Star Wars,Homing Spider Droid,9.99,102,1,,
60072,City,Demolition Starter Set,9.99,85,4,,
40090,Seasonal,Halloween Bat,9.99,156,,,
40091,Seasonal,Thanksgiving Turkey,9.99,125,,,
5004274,Gear,LEGO Friends Storage Brick 1 Medium Lilac,9.99,,,,
10677,Juniors,Beach Trip,9.99,74,1,,
10679,Juniors,Pirate Treasure Hunt,9.99,57,2,,
10585,Duplo,Mom and Baby,9.99,13,2,,
40093,Seasonal,Snowman,9.99,140,,,
70230,Legends of Chima,Ice Bear Tribe Pack,9.99,75,3,,
70231,Legends of Chima,Crocodile Tribe Pack,9.99,72,3,,
70232,Legends of Chima,Saber-tooth Tiger Tribe Pack,9.99,74,3,,
60088,City,Fire Starter Set,9.99,92,4,,
70778,Bionicle,Protector of Jungle,9.99,64,,,
70779,Bionicle,Protector of Stone,9.99,73,,,
70780,Bionicle,Protector of Water,9.99,71,,,
70781,Bionicle,Protector of Earth,9.99,66,,,
70782,Bionicle,Protector of Ice,9.99,68,,,
70783,Bionicle,Protector of Fire,9.99,69,,,
10581,Duplo,Forest: Ducks,9.99,13,1,,
40120,Seasonal,Valentine's Day Dinner,9.99,114,2,,
60077,City,Space Starter Set,9.99,107,4,,
60091,City,Deep Sea Starter Set,9.99,90,3,,
853465,Gear,Upscaled Mug – Blue,9.99,,,,
853440,Gear,Friends Jewellery Set,9.99,,,,
40121,Seasonal,Painting Easter Eggs,9.99,153,2,,
70739,Ninjago,Airjitzu Kai Flyer,9.99,46,1,,
70740,Ninjago,Airjitzu Jay Flyer,9.99,45,1,,
70741,Ninjago,Airjitzu Cole Flyer,9.99,47,1,,
70742,Ninjago,Airjitzu Zane Flyer,9.99,42,1,,
70743,Ninjago,Airjitzu Morro Flyer,9.99,46,1,,
70744,Ninjago,Airjitzu Wrayth Flyer,9.99,43,1,,
853439,Gear,LEGO Friends Upscaled Mug,9.99,,,,
41098,Friends,Emma's Tourist Kiosk,9.99,98,1,,
5004077,Promotional,2015 Target Minifigure Gift Set,9.99,25,4,,
5793,Duplo,Nurse's Car,9.99,10,1,,
853114,Gear,Ninjago Trading Card Holder,9.99,,,,
2255,Ninjago,Sensei Wu,9.99,20,1,,
2256,Ninjago,Lord Garmadon,9.99,23,1,,
2174,Ninjago,Kruncha,9.99,24,1,,
2175,Ninjago,Wyplash,9.99,23,1,,
6918,Castle,Blacksmith Attack,9.99,104,2,,
7050,Space,Alien Defender,9.99,105,2,,
2850855,Gear,Darth Vader pen,9.99,,,,
9561,Ninjago,Kai ZX,9.99,21,1,,
9567,Ninjago,Fang-Suei,9.99,19,1,,
9564,Ninjago,Snappa,9.99,20,1,,
9562,Ninjago,Lasha,9.99,21,1,,
9563,Ninjago,Kendo Zane,9.99,22,1,,
9566,Ninjago,Samurai X,9.99,23,1,,
853147,Gear,LEGO Classic Logo Wallet,9.99,,,,
9092,Racers,Crazy Demon,9.99,86,1,,
9093,Racers,Bone Cruncher,9.99,87,1,,
9094,Racers,Star Striker,9.99,88,1,,
9095,Racers,Nitro Predator,9.99,87,1,,
9674,Star Wars,Naboo Starfighter & Naboo,9.99,56,1,,
9676,Star Wars,TIE Interceptor & Death Star,9.99,65,1,,
9675,Star Wars,Sebulba's Podracer & Tatooine,9.99,80,1,,
6169,Duplo,Fire Chief,9.99,6,1,,
4636,Bricks and More,Police Building Set,9.99,130,2,,
4637,Bricks and More,Safari Building Set,9.99,152,2,,
3932,Friends,Andrea's Stage,9.99,87,1,,
3933,Friends,Olivia's Invention Workshop,9.99,81,1,,
3934,Friends,Mia's Puppy House,9.99,64,1,,
3935,Friends,Stephanie's Pet Patrol,9.99,73,1,,
4632,Duplo,Building Plates,9.99,3,,,
853353,Gear,Christmas Scene Magnet,9.99,,1,,
9677,Star Wars,X-wing Starfighter & Yavin 4,9.99,77,1,,
9678,Star Wars,Twin-Pod Cloud Car & Bespin,9.99,78,1,,
9679,Star Wars,AT-ST & Endor,9.99,65,1,,
2850856,Gear,Yoda Connect & Build Pen ,9.99,,,,
2850857,Gear,R2-D2 Connect & Build Pen,9.99,,,,
853352,Gear,2012 US Calendar,9.99,,,,
3936,Friends,Emma's Fashion Design Studio,9.99,79,1,,
3938,Friends,Andrea's Bunny House,9.99,62,1,,
3939,Friends,Mia's Bedroom,9.99,85,1,,
9569,Ninjago,Spitta,9.99,20,1,,
9570,Ninjago,NRG Jay,9.99,20,1,,
9571,Ninjago,Fangdam,9.99,20,1,,
9572,Ninjago,NRG Cole,9.99,20,1,,
9573,Ninjago,Slithraa,9.99,20,1,,
9574,Ninjago,Lloyd ZX,9.99,23,1,,
9590,Ninjago,NRG Zane,9.99,23,1,,
3937,Friends,Olivia's Speedboat,9.99,65,1,,
853405,Gear,Snake Sword,9.99,,,,
70500,Ninjago,Kai's Fire Mech,9.99,102,2,,
75006,Star Wars,Jedi Starfighter & Planet Kamino,9.99,61,1,,
75007,Star Wars,Republic Assault Ship & Planet Coruscant,9.99,74,1,,
75008,Star Wars,TIE Bomber & Asteroid Field,9.99,60,1,,
75009,Star Wars,Snowspeeder & Planet Hoth,9.99,69,1,,
75010,Star Wars,B-Wing Starfighter & Planet Endor,9.99,83,1,,
75011,Star Wars,Tantive IV & Planet Alderaan,9.99,102,1,,
44002,HERO Factory,ROCKA,9.99,43,,,
44003,HERO Factory,SCAROX,9.99,46,,,
44004,HERO Factory,BULK,9.99,50,,,
44006,HERO Factory,BREEZ,9.99,49,,,
850432,Gear,Classic Magnet Set Collection,9.99,,,,
79000,The Hobbit,Riddles for the Ring,9.99,105,2,,
78579,Town,Action Pack,9.99,91,,,
41011,Friends,Stephanie's Soccer Practice,9.99,80,1,,
850423,Miscellaneous,Minifigure Presentation Boxes,9.99,89,1,,
41001,Friends,Mia's Magic Tricks,9.99,90,1,,
41002,Friends,Emma's Karate Class,9.99,93,1,,
41003,Friends,Olivia's Newborn Foal,9.99,70,1,,
10661,Bricks and More,My First LEGO Fire Station,9.99,90,1,,
10656,Bricks and More,My First LEGO Princess,9.99,88,1,,
850615,Gear,Laval Sword,9.99,,,,
850612,Gear,Cragger Sword,9.99,,,,
41009,Friends,Andrea's Bedroom,9.99,75,1,,
41010,Friends,Olivia's Beach Buggy,9.99,94,1,,
44012,HERO Factory,EVO,9.99,51,,,
44013,HERO Factory,AQUAGON,9.99,41,,,
40201,Seasonal,Valentine's Cupid Dog,9.99,150,,,
40202,Seasonal,Easter Chick,9.99,111,,,
71300,Bionicle,Uxar - Creature of Jungle,9.99,89,,,
70606,The LEGO Ninjago Movie,Spinjitzu Training,9.99,109,2,,
10815,Duplo,My First Rocket,9.99,18,,,
40122,Seasonal,Trick or Treat Halloween Set,9.99,133,2,,
40123,Seasonal,Thanksgiving Feast,9.99,158,2,,
40124,Seasonal,Winter Fun,9.99,107,2,,
